OnXrpID,Issuer,Taxon,Name,Description,ImageUrl,BannerUrl,DiscordLink,TwitterLink,InstagramLink,FloorPrice,DailyVolume,WeeklyVolume,MonthlyVolume,TotalVolume,NftsCount
26314,rapSBeP6oeB5oHxRxsPQQrVQs2yDHrA29c,26314,COLORAPE ,"I Make NFT More Color Full  TOTAL VOLUME 12.2 K
Owners 133
AVERAGE SALE 16

",https://nftimg.onxrp.com/1675455862264screenshot_20230203-210300_gallery.jpg,https://nftimg.onxrp.com/1675455841881screenshot_20230203-210300_gallery.jpg,,,,5,0,20,152.24,12337.03,632
16025,r9ZW5tjbhKFLWxs4j1KqF61YSHAyDvo52D,10111,A.A. XRPL Toybox #6,"Anonymous Astronauts XRPL Toybox #6 'Project X Revelation'

This NFT grants monthly AAX & quarterly XRP passive income.
On top of that, 2.5% of royalties from secondary sales of all our XRPL collections
are distributed to our AAX holders.
More info: https://www.anonymousnfts.xyz

",https://nftimg.onxrp.com/16682678988696-%281%29.gif,https://nftimg.onxrp.com/1671885857200a.a.-xrp-cyborgs-(14).png,https://discord.gg/cb7MFqVt6v,https://twitter.com/AnonymousRealx,,1300,0,0,0,12125,25
6780544,r3cmmtvbZPetYYrgCVGMsCbNJfzGifYCB5,6780544,Planet Reptilex,"Planet Reptilex is a distant world, far away. A reptilian civilisation has existed there for thousands of years and the population and economy are thriving.
Reptilex is rich in technology, weaponry and computer science, yet retains many ancient customs and traditions, especially within the Palace grounds.
Look closely and there's even a little magic...

250 Characters + 31 Special Items
Whitepaper - https://linktr.ee/goodebags
",https://nftimg.onxrp.com/16765558540021-king-magnarik.png,https://nftimg.onxrp.com/1679827184160reptilex-cropped-for-banner.png,,@goodebags,,50,0,0,0,11795,281
22190,r4vfDt32CGkCm1HpxDVJACe4sTGzEpmQgN,22190,Cyberpunk Art Society,"After our success with other blockchains, we felt like doing something new. Our team from NFTVision therefore created the Cyberpunk Art Society, with 999 NFTs originally planned, which we reduced to 333.",https://nftimg.onxrp.com/1668647297623animation400.gif,https://nftimg.onxrp.com/1668647366933onxrp-kopie.png,https://discord.gg/qbWQCvYaNJ,,,333,0,0,0,10989,185
9580885,rhPMCRzhfycJWfmiTfsY4JiN1QLifsrL6x,9580885,Big.B,"Big.B is a collection of 10,000 hand drawn teenage style, gangster type characters. These NFTS  will live on the #XRPL .",https://nftimg.onxrp.com/1673116084139untitled-4-01.png,https://nftimg.onxrp.com/1673116067177untitled-2.png,https://discord.gg/vXjPYBr7Ft,https://twitter.com/BigB_NFTs,,3.9899,23.7,105.728,237.628,10295.32656,9988
6759507,rmmbisFkeUU4GDf41ZcGPuWBBb8QLvKmo,6759507,xPirates - Captain's Private Stock,xPirates Captain's Private Stock is a showcase of one of a kind NFTs.  These pieces are 1 of 1 renditions our art team creates.  They are some of the best and most unique pieces xPirates offers.,https://nftimg.onxrp.com/1672845936300cps-gif.gif,https://nftimg.onxrp.com/1673109381437b6703f04-8a82-423d-9203-a5dbb0c912aa.png,https://discord.gg/FAWSZ69XxU,https://twitter.com/XRPL_XPirates,https://www.instagram.com/xrpl_xpirates/,3000,0,0,0,10150,25
27127428,ra72GCR66fJgHjFLM568sKNpZNFHBXkP3w,27127428,PAYET Legendary Tier NFTs,"PAYET & RAGEYET LEGENDARY TIER NFTs ▪️ ONLY 10 will be made! ▪️ FLOOR PRICE 15000 XRP ▪️ 15 point Richlist value ▪️ Artwork by Master Artist Sumi Stik / xSTIK ▪️ NO A.I. used! ▪️ Join our NFT community: http://t.me/XRPayNetChat ▪️ FIRST buyers of Legendary Tier NFTs qualify for XRPayNet virtual Debit card, a Stainless steel Debit card with no upfront cost, no monthly card fee, all card benefits and 250k XRPayNet coins deposited to their wallet.",https://nftimg.onxrp.com/1674682987492payet-profile-lege.png,https://nftimg.onxrp.com/1674682995888payet-banner-lege.png,https://discord.gg/C5qWmjsG,https://twitter.com/XRPayNet,https://www.instagram.com/xrpaynet/,0,0,0,0,10000,1
27482234,ra72GCR66fJgHjFLM568sKNpZNFHBXkP3w,27482234,PAYET Original Tier NFTs,PAYET & RAGEYET ORIGINAL TIER NFTs ▪️ ONLY 500 will be made! ▪️ FLOOR PRICE 500 XRP ▪️ 2 point Richlist value ▪️ Artwork by Master Artist Sumi Stik / xSTIK ▪️ NO A.I. used! ▪️ Join our NFT community: http://t.me/XRPayNetChat ▪️ FIRST buyers of Original Tier NFTs qualify for a 10% Bonus Reward paid in XRPayNet coins on all XRPayNet funds deposited in 3 month staking wallet on the XRPayNet App ▪️ More UTILITIES revealed later!,https://nftimg.onxrp.com/1674716411384payet-profile-orig.png,https://nftimg.onxrp.com/1674716417310payet-banner-orig.png,https://discord.gg/C5qWmjsG,https://twitter.com/XRPayNet,https://www.instagram.com/xrpaynet/,390,0,0,0,9800,50
27135182,ra72GCR66fJgHjFLM568sKNpZNFHBXkP3w,27135182,PAYET HEAD Tier NFTs,PAYET & RAGEYET HEAD TIER NFTs ▪️ ONLY 250 will be made! ▪️ FLOOR PRICE 750 XRP ▪️ 4 point Richlist value ▪️ Artwork by Master Artist Sumi Stik / xSTIK ▪️ NO A.I. used! ▪️ Join our NFT community: http://t.me/XRPayNetChat ▪️ FIRST buyers of Head Tier NFTs qualify for XRPayNet virtual Debit card with no upfront cost and 25k XRPayNet coins deposited in their XRPayNet wallet ▪️ More UTILITIES revealed later!,https://nftimg.onxrp.com/1674755968647payet-profile-heads.png,https://nftimg.onxrp.com/1674755978504payet-banner-heads.png,https://discord.gg/C5qWmjsG,https://twitter.com/XRPayNet,https://www.instagram.com/xrpaynet/,580,0,0,0,9750,20
53,rGNuFE4e2c5NwEp2HnuiJqaSVdaNYRQ7PV,53,AstroNaughties,"A 10k Collection of unique, collectible Digital Art.

The AstroNaughties are a bunch of ""Rebellious, Rascal Astronauts that are heading to the Moon!""

Owning an Astronaughtie grants you Access and Membership to the Exclusive - Moon Polo Club! Benefits include - Access to IRL Events, Astro Merch and Astro OG Rewards.

Visit www.astronaughties.space for more details!",https://nftimg.onxrp.com/1667139814820profile-gif-%28512-%C3%97-512px%29.gif,https://nftimg.onxrp.com/1667136561074on_xrp_cover_banner-gif.gif,https://discord.gg/astronaughties,https://twitter.com/AstroNaughties,https://instagram.com/astronaughties_official,75,0,0,205,9391.689,554
1069,rwvQWhjpUncjEbhsD2V9tv4YpKXjfH5RDj,1,Xpossum NFT,The First NFTs from the Awesome Possum Collection,https://nftimg.onxrp.com/1671163701340img_0346.png,https://nftimg.onxrp.com/1668102172184twitter-banner-2022%5B1226%5D.png,https://discord.gg/wvCUUdftqP,https://twitter.com/xrppossum,https://www.instagram.com/xrppossum/,38,0,0,0,8424.52,9696
10568,rN2LBDYYzG3zDfFzKFUEdDsT9o7fZNdSEc,10568,LamboXApes.art,LamboXApes is bringing augmented reality applications to NFT’s and developing a transportation based community that is ready for metaverse implementation.,https://nftimg.onxrp.com/1667918713353picsart_22-10-10_20-13-03-748.jpg,https://nftimg.onxrp.com/1667918697749lambo-oxp-banner.png,https://discord.com/invite/uuncZ5ygDR,https://twitter.com/LamboXApes,https://www.instagram.com/lamboxapes/,15,0,12,27,7675.001,3001
16027,r9ZW5tjbhKFLWxs4j1KqF61YSHAyDvo52D,10110,A.A. XRPL Toybox #5,"Anonymous Astronauts Toybox #5 'A Bearable Party'

This NFT grants monthly AAX & quarterly XRP passive income.
On top of that, 2.5% of royalties from secondary sales of all our XRPL collections
are distributed to our AAX holders.
More info: https://www.anonymousnfts.xyz",https://nftimg.onxrp.com/16682619158585-%281%29.gif,https://nftimg.onxrp.com/1671885685829a.a.-xrp-cyborgs-(12).png,https://discord.gg/cb7MFqVt6v,https://twitter.com/AnonymousRealx,,1300,0,0,0,7583.1,25
63149060,rEscuStD12zUE2cJS5tJTgjK4Nrn1rYaEr,8566,Legoxpunks,"LegoXpunks is a collectible art that lives in the xrpl which aims to bring back positive to its Holders. Future utilities will be designed and implemented by our community. We sold 5000 Nfts in less than 15 hours and this is just the beginning of a long adventure!
",https://nftimg.onxrp.com/1678983942534image-2.png,https://nftimg.onxrp.com/167898394908320230316_161640.jpg,,,,18,0,0,50,7501.5,5000
3359577,rKC3EJn1qMqkH1TwDLQ1pLaw4cLDsm9Rz7,3359577,XPUNKS: Honorary Collection,This NFT collection features custom XPUNKs created as a token of appreciation for community leaders and members who each added value to the success of the XPUNKS genesis collection in their own unique way. Each NFT in this series represents the enduring gratitude of our team.,https://nftimg.onxrp.com/1672494336799xpunks-logo.png,https://nftimg.onxrp.com/1672494320754xpunk-honorary-banner.png,https://discord.com/invite/xpunks,https://twitter.com/XRPLPUNKS,https://www.instagram.com/xpunks.official/,3499,0,0,0,7301,55
14963,r9ZW5tjbhKFLWxs4j1KqF61YSHAyDvo52D,10101,A.A. XRPL #101-300,"“Anonymous Astronauts XRPL #101-300” is a collection of 200 unique crypto astronauts NFTs living on the XRPL. These moon boys are all about crypto & privacy!
This NFT grants monthly AAX & quarterly XRP passive income. On top of that, 2.5% of royalties from secondary sales of all our XRPL collections are distributed to our AAX holders. More info: https://www.anonymousnfts.xyz",https://nftimg.onxrp.com/1668260511635analyst.png,https://nftimg.onxrp.com/1670844787097anonymous-astronauts-%2818%29.png,https://discord.gg/cb7MFqVt6v,https://twitter.com/AnonymousRealx,,375,0,0,0,7139.00101,200
40473,r3vChLTgqmNmVQY1gbFBRxFyTHyEwk55FT,69,Baby Apes Rocket Brigade,"Baby Apes Rocket Brigade is a cross-chain community made up of loveable Baby Apes protecting their home planet. Each Network hosting Baby Apes carries their own trait designs, leaders, and flightpath. ",https://nftimg.onxrp.com/1670349216446oxpbape.jpg,https://nftimg.onxrp.com/16703489333051500x500.jpg,discord.gg/clubxrpl,https://twitter.com/Oogi_Oogi,,9,0,0,6,6813.27704,3300
231,rfUkZ3BVmgx5aD3Zo5bZk68hrUrhNth8y3,1,xPEPE NFTs,xPEPE vol 1. 5000 generative xPEPEs minted on the XRPL,ipfs://QmUoqwgAq5mFuj4hYn1mnnRyHdW8AqQJ9vSUkKb56q2fx9/929.png,https://nftimg.onxrp.com/1668111028252unknown-7.png,https://discord.gg/surJyRcHpY,https://twitter.com/xPEPENFT,,39,0,0,0,6306,4994
14964,r9ZW5tjbhKFLWxs4j1KqF61YSHAyDvo52D,10100,A.A. XRPL Exclusive #100,"FIRST 100 AA XRPL EXCLUSIVE HAND-PICKED BY THE FOUNDERS!

“Anonymous Astronauts XRPL” is a collection of 1008 unique crypto astronauts NFTs living on the XRPL. These moon boys are all about crypto & privacy! This NFT grants monthly AAX & quarterly XRP passive income. On top of that, 2.5% of royalties from secondary sales of all our XRPL collections are distributed to our AAX holders.
More info: https://www.anonymousnfts.xyz",https://nftimg.onxrp.com/1668259542717melvin.png,https://nftimg.onxrp.com/1670844734206anonymous-astronauts-%2817%29.png,https://discord.gg/cb7MFqVt6v,https://twitter.com/AnonymousRealx,,1950,0,0,0,5899.001,100
41227,rJeBz69krYh8sXb8uKsEE22ADzbi1Z4yF2,8000,xShrooms,Forage One. 8k collectible mushrooms by Jebzie.,https://nftimg.onxrp.com/1672341470573og.png,https://nftimg.onxrp.com/1672341486703logo.jpg,https://discord.gg/xshrooms,https://twitter.com/xShroomsNFT,,95,0,0,325,5892.175,8000
16,rLtgE7FjDfyJy5FGY87zoAuKtH6Bfb9QnE,16,Wild Stag Treehouse,"The Wild Stag Treehouse (WSTH) project will use the awarded funds to acquire land and build the first professionally built treehouse, professionally designed to enhance outdoor surroundings, increase and improve environmental awareness, and improve mental health by providing nature driven getaway locations. This award will accelerate the mission of the Wild Stag’s by providing the funding needed to implement its first utility based location for its non-fungible art collection living on the XRP Ledger. Additional project funds will be used to fund locations around the world and work with our official partners at One Tree Planted ",https://nftimg.onxrp.com/1663063283018onxrp-sample-artwork.gif,https://nftimg.onxrp.com/16630632655772nd-attempt-onxrp-banner-01.png,https://discord.com/invite/CBPQmJEcW4,https://twitter.com/WildStagTH?t=b6IqW7iAwU5a6TP5arQJlw&s=09,,48,0,0,0,5830.2001,855
8329,r9ZW5tjbhKFLWxs4j1KqF61YSHAyDvo52D,203010,A.A. The New World,"Anonymous Astronauts: The New World.
This NFT grants monthly AAX & quarterly XRP passive income.
On top of that, 2.5% of royalties from secondary sales of all our XRPL collections
are distributed to our AAX holders.
More info: https://www.anonymousnfts.xyz",https://nftimg.onxrp.com/1672759551055ezgif.com-gif-maker-(10).gif,https://nftimg.onxrp.com/1672759558436ffffs.png,https://discord.gg/cb7MFqVt6v,https://twitter.com/AnonymousRealx,https://www.instagram.com/anonymousrealx/?hl=en,0,0,0,0,5800,1
8344,r9ZW5tjbhKFLWxs4j1KqF61YSHAyDvo52D,203025,A.A. The New World,"Anonymous Astronauts: The New World.
This NFT grants monthly AAX & quarterly XRP passive income.
On top of that, 2.5% of royalties from secondary sales of all our XRPL collections
are distributed to our AAX holders.
More info: https://www.anonymousnfts.xyz",https://nftimg.onxrp.com/1672757652637ezgif.com-gif-maker-(10).gif,https://nftimg.onxrp.com/1672757664269ffffs.png,https://discord.gg/cb7MFqVt6v,https://twitter.com/AnonymousRealx, https://www.instagram.com/anonymousrealx/?hl=en,1000000,0,0,0,5500,1
84,rHc38tv2r4QLpyAKrCWRierZ8sZ28JJK9w,84,NFTGOONs,NFT GOONS are from a place deep in the universe and many have already arrived to our planet.  Watch for the GOONs that arrives in your city and they thrive on controlling your inner being and bringing out the rebel in all of us. They want the Smoke! ,https://nftimg.onxrp.com/1667264460497metamartian_godfather.png,https://nftimg.onxrp.com/1667264469987nftgoon-banner.png,,,,0,0,0,0,5450,17
16634,rNyS84wzr6dLa1bjFz1v53ZSWy4L1WLMta,1122,xNEON Volume 1,"Rarity: https://xneon-rarity.aixrpl.com
Accepting Offers!

2000 NFTs collectively make up xNEON, which includes investors, traders, developers, collectors, and business owners on XRPL. ",https://nftimg.onxrp.com/1668309527486xneon.gif,https://nftimg.onxrp.com/1668321605018vol1.gif,https://discord.0xcyborg.com,https://twitter.com/0xcyborgnft,https://instagram.com/0xcyborg,27,0,0,0,5449,998
33247,rLDcXKUy6qeVbnpBWeL5aczrpEQoB3xdrQ,33247,DeadX Girls 1,Hope everyone enjoys these beautiful nightmares. ,https://nftimg.onxrp.com/1670350533851starryai-0-33533488-1-0-photo_4.png,https://nftimg.onxrp.com/1670350550219starryai-0-952168649-1-0-photo_1.png,,,,30,0,0,0,5240.225,298
16023,r9ZW5tjbhKFLWxs4j1KqF61YSHAyDvo52D,10103,A.A. Party Girls Exclusive #100,"“Astronaut Party Girls” is an exclusive collection of 100 unique NFTs to celebrate the 1st AA project birthday. These moon ladies are the first to start the rocketship engine and embark the Project X!
This NFT grants monthly AAX & quarterly XRP passive income. On top of that, 2.5% of royalties from secondary sales of all our XRPL collections are distributed to our AAX holders. More info: https://www.anonymousnfts.xyz",https://nftimg.onxrp.com/1668260872103astronaut_party_girls.gif,https://nftimg.onxrp.com/1670844569009anonymous-astronauts-%2819%29.png,https://discord.gg/cb7MFqVt6v,https://twitter.com/AnonymousRealx,,200,0,0,0,5108,100
112841645,r481fwr9G6GqJsnDTRanb9wicGjFf3rfgp,112841645,Apesamigos,"Apesamigos is made up of 10,000 uniquely generated apes. A major Squid Game event will be offered this season.
Get your squid game jacket and join the squid game squad! ",https://nftimg.onxrp.com/apesamigos_logo.png,https://nftimg.onxrp.com/1685734180261rubish.png,https://discord.gg/QpuM2C3N,https://twitter.com/Rippleapesclub,,10,2,2,66,5062.729,3500
8343,r9ZW5tjbhKFLWxs4j1KqF61YSHAyDvo52D,203024,A.A. The New World,"Anonymous Astronauts: The New World.
This NFT grants monthly AAX & quarterly XRP passive income.
On top of that, 2.5% of royalties from secondary sales of all our XRPL collections
are distributed to our AAX holders.
More info: https://www.anonymousnfts.xyz",https://nftimg.onxrp.com/1672757816535ezgif.com-gif-maker-(10).gif,https://nftimg.onxrp.com/1672757827724ffffs.png,https://discord.gg/cb7MFqVt6v,https://twitter.com/AnonymousRealx,https://www.instagram.com/anonymousrealx/?hl=en,18000,0,0,0,5000,1
23935453,rJMBXARKGNGTP5428VdksLLEbPYP5dxn9d,23935453,The White hat center,"Introducing a limited edition collection of 400 Trump NFT

Freedom is one of the most precious gifts we possess as human beings. It is the foundation of our ability to live fulfilling and meaningful lives. Without freedom, we are nothing more than puppets, controlled by forces beyond our control. But with freedom, we can soar to new heights, achieve our dreams, and make a positive impact on the world around us",https://nftimg.onxrp.com/1674758990904aa-profile.png,https://nftimg.onxrp.com/1674758205630cover-3.jpg,,,,25,0,0,0,4998.95,398
186041120,rLmYETszx9yVXGwaHnRHCGyk5nWDCxovjB,777,Space Mermaids,Space Mermaids: Creator Fund winner. Making history with the FIRST PLAY-TO-MINT GAMING TOURNAMENT on XRPL! Collection by Ragzy,https://nftimg.onxrp.com/space-mermaids.png,https://nftimg.onxrp.com/space-mermaids_banner.jpg,https://discord.gg/s4pQnw5D7d,https://twitter.com/spacemermaids,,97,0,94,4874,4874,777
27340,rPPKPDpxWG22heEW9tzZg4WxqHWc6CfbqQ,336,XRP lOOters,"Welcome to Club OOtopia a derivative NFT project built on the XRPL.
Holding a minimum of 5 lOOter NFTs guarantees your entry into all of our 1000 XRP giveaways. All creator royalties goes back into our community prize pot along with all funds created from our 1:1 custom auctioned discord NFTs. XRP staking for holders",https://nftimg.onxrp.com/1672750513710672.png,https://nftimg.onxrp.com/1669276640128316106650_817093236236096_3840129267638740361_n.png,https://discord.gg/7VhXFQv3Tj,@ClubOOtopia,,45,0,0,0,4819.625,4998
9971,rHxA7QAHpLohFyRDa9vDeT9xsQHt4VZu4q,9971,XPUNKCARD ,"XPUNKCARD is an NFT sold and created for the Community.
Maximum supply is 2,000 NFT (500 Rare and 1,500 Common).

DM for business : xpunkcard@gmail.com",https://nftimg.onxrp.com/16678657964562.png,https://nftimg.onxrp.com/1669017620095capture3.png,,,,589,0,0,0,4712,52
13706,r4vfDt32CGkCm1HpxDVJACe4sTGzEpmQgN,12806,Cyberpunk Art Society (OLD),"After our success with other blockchains, we felt like doing something new. Our team from NFTVision therefore created the Cyberpunk Art Society, with 999 NFTs originally planned, which we reduced to 333.",https://nftimg.onxrp.com/1668342558853animation400.gif,https://nftimg.onxrp.com/1668342566190onxrp-kopie.png,https://discord.gg/qbWQCvYaNJ,,,333,0,0,0,4697,10
